X32,Y32,Z32,Vx,Vy,Vz
0.74,-0.55,0.10,-0.02,0.04,-0.35
0.74,-0.55,0.16,-0.03,0.07,-0.35
0.74,-0.55,0.23,-0.04,0.10,-0.35
0.74,-0.55,0.29,-0.06,0.14,-0.35
0.74,-0.55,0.35,-0.08,0.18,-0.35
0.74,-0.55,0.42,-0.11,0.23,-0.35
0.74,-0.55,0.48,-0.14,0.28,-0.35
0.74,-0.55,0.55,-0.18,0.35,-0.35
0.74,-0.55,0.61,-0.23,0.42,-0.35
0.74,-0.55,0.68,-0.28,0.51,-0.35
0.74,-0.55,0.74,-0.35,0.61,-0.35
0.74,-0.55,0.81,-0.42,0.72,-0.35
0.74,-0.55,0.87,-0.51,0.85,-0.35
0.74,-0.55,0.94,-0.60,0.99,-0.35
0.74,-0.55,1.00,-0.71,1.15,-0.35
0.74,-0.48,-1.00,0.60,-1.15,-0.28
0.74,-0.48,-0.94,0.50,-0.99,-0.28
0.74,-0.48,-0.87,0.42,-0.85,-0.28
0.74,-0.48,-0.81,0.35,-0.72,-0.28
0.74,-0.48,-0.74,0.28,-0.61,-0.28
0.74,-0.48,-0.68,0.23,-0.51,-0.28
0.74,-0.48,-0.61,0.18,-0.42,-0.28
0.74,-0.48,-0.55,0.14,-0.35,-0.28
0.74,-0.48,-0.48,0.11,-0.28,-0.28
0.74,-0.48,-0.42,0.08,-0.23,-0.28
0.74,-0.48,-0.35,0.06,-0.18,-0.28
0.74,-0.48,-0.29,0.04,-0.14,-0.28
0.74,-0.48,-0.23,0.03,-0.10,-0.28
0.74,-0.48,-0.16,0.02,-0.07,-0.28
0.74,-0.48,-0.10,0.01,-0.04,-0.28
0.74,-0.48,-0.03,0.00,-0.01,-0.28
0.74,-0.48,0.03,-0.00,0.01,-0.28
0.74,-0.48,0.10,-0.01,0.04,-0.28
0.74,-0.48,0.16,-0.02,0.07,-0.28
0.74,-0.48,0.23,-0.03,0.10,-0.28
0.74,-0.48,0.29,-0.04,0.14,-0.28
0.74,-0.48,0.35,-0.06,0.18,-0.28
0.74,-0.48,0.42,-0.08,0.23,-0.28
0.74,-0.48,0.48,-0.11,0.28,-0.28
0.74,-0.48,0.55,-0.14,0.35,-0.28
0.74,-0.48,0.61,-0.18,0.42,-0.28
0.74,-0.48,0.68,-0.23,0.51,-0.28
0.74,-0.48,0.74,-0.28,0.61,-0.28
0.74,-0.48,0.81,-0.35,0.72,-0.28
0.74,-0.48,0.87,-0.42,0.85,-0.28
0.74,-0.48,0.94,-0.50,0.99,-0.28
0.74,-0.48,1.00,-0.60,1.15,-0.28
0.74,-0.42,-1.00,0.49,-1.15,-0.23
0.74,-0.42,-0.94,0.41,-0.99,-0.23
0.74,-0.42,-0.87,0.34,-0.85,-0.23
0.74,-0.42,-0.81,0.28,-0.72,-0.23
0.74,-0.42,-0.74,0.23,-0.61,-0.23
0.74,-0.42,-0.68,0.18,-0.51,-0.23
0.74,-0.42,-0.61,0.14,-0.42,-0.23
0.74,-0.42,-0.55,0.11,-0.35,-0.23
0.74,-0.42,-0.48,0.08,-0.28,-0.23
0.74,-0.42,-0.42,0.06,-0.23,-0.23
0.74,-0.42,-0.35,0.04,-0.18,-0.23
0.74,-0.42,-0.29,0.03,-0.14,-0.23
0.74,-0.42,-0.23,0.02,-0.10,-0.23
0.74,-0.42,-0.16,0.01,-0.07,-0.23
0.74,-0.42,-0.10,0.01,-0.04,-0.23
0.74,-0.42,-0.03,0.00,-0.01,-0.23
0.74,-0.42,0.03,-0.00,0.01,-0.23
0.74,-0.42,0.10,-0.01,0.04,-0.23
0.74,-0.42,0.16,-0.01,0.07,-0.23
0.74,-0.42,0.23,-0.02,0.10,-0.23
0.74,-0.42,0.29,-0.03,0.14,-0.23
0.74,-0.42,0.35,-0.04,0.18,-0.23
0.74,-0.42,0.42,-0.06,0.23,-0.23
0.74,-0.42,0.48,-0.08,0.28,-0.23
0.74,-0.42,0.55,-0.11,0.35,-0.23
0.74,-0.42,0.61,-0.14,0.42,-0.23
0.74,-0.42,0.68,-0.18,0.51,-0.23
0.74,-0.42,0.74,-0.23,0.61,-0.23
0.74,-0.42,0.81,-0.28,0.72,-0.23
0.74,-0.42,0.87,-0.34,0.85,-0.23
0.74,-0.42,0.94,-0.41,0.99,-0.23
0.74,-0.42,1.00,-0.49,1.15,-0.23
0.74,-0.35,-1.00,0.40,-1.15,-0.18
0.74,-0.35,-0.94,0.33,-0.99,-0.18
0.74,-0.35,-0.87,0.27,-0.85,-0.18
0.74,-0.35,-0.81,0.22,-0.72,-0.18
0.74,-0.35,-0.74,0.18,-0.61,-0.18
0.74,-0.35,-0.68,0.14,-0.51,-0.18
0.74,-0.35,-0.61,0.11,-0.42,-0.18
0.74,-0.35,-0.55,0.08,-0.35,-0.18
0.74,-0.35,-0.48,0.06,-0.28,-0.18
0.74,-0.35,-0.42,0.04,-0.23,-0.18
0.74,-0.35,-0.35,0.03,-0.18,-0.18
0.74,-0.35,-0.29,0.02,-0.14,-0.18
0.74,-0.35,-0.23,0.01,-0.10,-0.18
0.74,-0.35,-0.16,0.01,-0.07,-0.18
0.74,-0.35,-0.10,0.00,-0.04,-0.18
0.74,-0.35,-0.03,0.00,-0.01,-0.18
0.74,-0.35,0.03,-0.00,0.01,-0.18
0.74,-0.35,0.10,-0.00,0.04,-0.18
0.74,-0.35,0.16,-0.01,0.07,-0.18
0.74,-0.35,0.23,-0.01,0.10,-0.18
0.74,-0.35,0.29,-0.02,0.14,-0.18
0.74,-0.35,0.35,-0.03,0.18,-0.18
0.74,-0.35,0.42,-0.04,0.23,-0.18
0.74,-0.35,0.48,-0.06,0.28,-0.18
0.74,-0.35,0.55,-0.08,0.35,-0.18
0.74,-0.35,0.61,-0.11,0.42,-0.18
0.74,-0.35,0.68,-0.14,0.51,-0.18
0.74,-0.35,0.74,-0.18,0.61,-0.18
0.74,-0.35,0.81,-0.22,0.72,-0.18
0.74,-0.35,0.87,-0.27,0.85,-0.18
0.74,-0.35,0.94,-0.33,0.99,-0.18
0.74,-0.35,1.00,-0.40,1.15,-0.18
0.74,-0.29,-1.00,0.31,-1.15,-0.14
0.74,-0.29,-0.94,0.26,-0.99,-0.14
0.74,-0.29,-0.87,0.21,-0.85,-0.14
0.74,-0.29,-0.81,0.17,-0.72,-0.14
0.74,-0.29,-0.74,0.14,-0.61,-0.14
0.74,-0.29,-0.68,0.11,-0.51,-0.14
0.74,-0.29,-0.61,0.08,-0.42,-0.14
0.74,-0.29,-0.55,0.06,-0.35,-0.14
0.74,-0.29,-0.48,0.04,-0.28,-0.14
0.74,-0.29,-0.42,0.03,-0.23,-0.14
0.74,-0.29,-0.35,0.02,-0.18,-0.14
0.74,-0.29,-0.29,0.01,-0.14,-0.14
0.74,-0.29,-0.23,0.01,-0.10,-0.14
0.74,-0.29,-0.16,0.01,-0.07,-0.14
0.74,-0.29,-0.10,0.00,-0.04,-0.14
0.74,-0.29,-0.03,0.00,-0.01,-0.14
0.74,-0.29,0.03,-0.00,0.01,-0.14
0.74,-0.29,0.10,-0.00,0.04,-0.14
0.74,-0.29,0.16,-0.01,0.07,-0.14
0.74,-0.29,0.23,-0.01,0.10,-0.14
0.74,-0.29,0.29,-0.01,0.14,-0.14
0.74,-0.29,0.35,-0.02,0.18,-0.14
0.74,-0.29,0.42,-0.03,0.23,-0.14
0.74,-0.29,0.48,-0.04,0.28,-0.14
0.74,-0.29,0.55,-0.06,0.35,-0.14
0.74,-0.29,0.61,-0.08,0.42,-0.14
0.74,-0.29,0.68,-0.11,0.51,-0.14
0.74,-0.29,0.74,-0.14,0.61,-0.14
0.74,-0.29,0.81,-0.17,0.72,-0.14
0.74,-0.29,0.87,-0.21,0.85,-0.14
0.74,-0.29,0.94,-0.26,0.99,-0.14
0.74,-0.29,1.00,-0.31,1.15,-0.14
0.74,-0.23,-1.00,0.24,-1.15,-0.10
0.74,-0.23,-0.94,0.20,-0.99,-0.10
0.74,-0.23,-0.87,0.16,-0.85,-0.10
0.74,-0.23,-0.81,0.13,-0.72,-0.10
0.74,-0.23,-0.74,0.10,-0.61,-0.10
0.74,-0.23,-0.68,0.08,-0.51,-0.10
0.74,-0.23,-0.61,0.06,-0.42,-0.10
0.74,-0.23,-0.55,0.04,-0.35,-0.10
0.74,-0.23,-0.48,0.03,-0.28,-0.10
0.74,-0.23,-0.42,0.02,-0.23,-0.10
0.74,-0.23,-0.35,0.01,-0.18,-0.10
0.74,-0.23,-0.29,0.01,-0.14,-0.10
0.74,-0.23,-0.23,0.01,-0.10,-0.10
0.74,-0.23,-0.16,0.00,-0.07,-0.10
0.74,-0.23,-0.10,0.00,-0.04,-0.10
0.74,-0.23,-0.03,0.00,-0.01,-0.10
0.74,-0.23,0.03,-0.00,0.01,-0.10
0.74,-0.23,0.10,-0.00,0.04,-0.10
0.74,-0.23,0.16,-0.00,0.07,-0.10
0.74,-0.23,0.23,-0.01,0.10,-0.10
0.74,-0.23,0.29,-0.01,0.14,-0.10
0.74,-0.23,0.35,-0.01,0.18,-0.10
0.74,-0.23,0.42,-0.02,0.23,-0.10
0.74,-0.23,0.48,-0.03,0.28,-0.10
0.74,-0.23,0.55,-0.04,0.35,-0.10
0.74,-0.23,0.61,-0.06,0.42,-0.10
0.74,-0.23,0.68,-0.08,0.51,-0.10
0.74,-0.23,0.74,-0.10,0.61,-0.10
0.74,-0.23,0.81,-0.13,0.72,-0.10
0.74,-0.23,0.87,-0.16,0.85,-0.10
0.74,-0.23,0.94,-0.20,0.99,-0.10
0.74,-0.23,1.00,-0.24,1.15,-0.10
0.74,-0.16,-1.00,0.17,-1.15,-0.07
0.74,-0.16,-0.94,0.14,-0.99,-0.07
0.74,-0.16,-0.87,0.11,-0.85,-0.07
0.74,-0.16,-0.81,0.09,-0.72,-0.07
0.74,-0.16,-0.74,0.07,-0.61,-0.07
0.74,-0.16,-0.68,0.05,-0.51,-0.07
0.74,-0.16,-0.61,0.04,-0.42,-0.07
0.74,-0.16,-0.55,0.03,-0.35,-0.07
0.74,-0.16,-0.48,0.02,-0.28,-0.07
0.74,-0.16,-0.42,0.01,-0.23,-0.07
0.74,-0.16,-0.35,0.01,-0.18,-0.07
0.74,-0.16,-0.29,0.01,-0.14,-0.07
0.74,-0.16,-0.23,0.00,-0.10,-0.07
0.74,-0.16,-0.16,0.00,-0.07,-0.07
0.74,-0.16,-0.10,0.00,-0.04,-0.07
0.74,-0.16,-0.03,0.00,-0.01,-0.07
0.74,-0.16,0.03,-0.00,0.01,-0.07
0.74,-0.16,0.10,-0.00,0.04,-0.07
0.74,-0.16,0.16,-0.00,0.07,-0.07
0.74,-0.16,0.23,-0.00,0.10,-0.07
0.74,-0.16,0.29,-0.01,0.14,-0.07
0.74,-0.16,0.35,-0.01,0.18,-0.07
0.74,-0.16,0.42,-0.01,0.23,-0.07
0.74,-0.16,0.48,-0.02,0.28,-0.07
0.74,-0.16,0.55,-0.03,0.35,-0.07
0.74,-0.16,0.61,-0.04,0.42,-0.07
0.74,-0.16,0.68,-0.05,0.51,-0.07
0.74,-0.16,0.74,-0.07,0.61,-0.07
0.74,-0.16,0.81,-0.09,0.72,-0.07
0.74,-0.16,0.87,-0.11,0.85,-0.07
0.74,-0.16,0.94,-0.14,0.99,-0.07
0.74,-0.16,1.00,-0.17,1.15,-0.07
0.74,-0.10,-1.00,0.10,-1.15,-0.04
0.74,-0.10,-0.94,0.08,-0.99,-0.04
0.74,-0.10,-0.87,0.06,-0.85,-0.04
0.74,-0.10,-0.81,0.05,-0.72,-0.04
0.74,-0.10,-0.74,0.04,-0.61,-0.04
0.74,-0.10,-0.68,0.03,-0.51,-0.04
0.74,-0.10,-0.61,0.02,-0.42,-0.04
0.74,-0.10,-0.55,0.02,-0.35,-0.04
0.74,-0.10,-0.48,0.01,-0.28,-0.04
0.74,-0.10,-0.42,0.01,-0.23,-0.04
0.74,-0.10,-0.35,0.00,-0.18,-0.04
0.74,-0.10,-0.29,0.00,-0.14,-0.04
0.74,-0.10,-0.23,0.00,-0.10,-0.04
0.74,-0.10,-0.16,0.00,-0.07,-0.04
0.74,-0.10,-0.10,0.00,-0.04,-0.04
0.74,-0.10,-0.03,0.00,-0.01,-0.04
0.74,-0.10,0.03,-0.00,0.01,-0.04
0.74,-0.10,0.10,-0.00,0.04,-0.04
0.74,-0.10,0.16,-0.00,0.07,-0.04
0.74,-0.10,0.23,-0.00,0.10,-0.04
0.74,-0.10,0.29,-0.00,0.14,-0.04
0.74,-0.10,0.35,-0.00,0.18,-0.04
0.74,-0.10,0.42,-0.01,0.23,-0.04
0.74,-0.10,0.48,-0.01,0.28,-0.04
0.74,-0.10,0.55,-0.02,0.35,-0.04
0.74,-0.10,0.61,-0.02,0.42,-0.04
0.74,-0.10,0.68,-0.03,0.51,-0.04
0.74,-0.10,0.74,-0.04,0.61,-0.04
0.74,-0.10,0.81,-0.05,0.72,-0.04
0.74,-0.10,0.87,-0.06,0.85,-0.04
0.74,-0.10,0.94,-0.08,0.99,-0.04
0.74,-0.10,1.00,-0.10,1.15,-0.04
0.74,-0.03,-1.00,0.03,-1.15,-0.01
0.74,-0.03,-0.94,0.03,-0.99,-0.01
0.74,-0.03,-0.87,0.02,-0.85,-0.01
0.74,-0.03,-0.81,0.02,-0.72,-0.01
0.74,-0.03,-0.74,0.01,-0.61,-0.01
0.74,-0.03,-0.68,0.01,-0.51,-0.01
0.74,-0.03,-0.61,0.01,-0.42,-0.01
0.74,-0.03,-0.55,0.01,-0.35,-0.01
0.74,-0.03,-0.48,0.00,-0.28,-0.01
0.74,-0.03,-0.42,0.00,-0.23,-0.01
0.74,-0.03,-0.35,0.00,-0.18,-0.01
0.74,-0.03,-0.29,0.00,-0.14,-0.01
0.74,-0.03,-0.23,0.00,-0.10,-0.01
0.74,-0.03,-0.16,0.00,-0.07,-0.01
0.74,-0.03,-0.10,0.00,-0.04,-0.01
0.74,-0.03,-0.03,0.00,-0.01,-0.01
0.74,-0.03,0.03,-0.00,0.01,-0.01
0.74,-0.03,0.10,-0.00,0.04,-0.01
0.74,-0.03,0.16,-0.00,0.07,-0.01
0.74,-0.03,0.23,-0.00,0.10,-0.01
0.74,-0.03,0.29,-0.00,0.14,-0.01
0.74,-0.03,0.35,-0.00,0.18,-0.01
0.74,-0.03,0.42,-0.00,0.23,-0.01
0.74,-0.03,0.48,-0.00,0.28,-0.01
0.74,-0.03,0.55,-0.01,0.35,-0.01
0.74,-0.03,0.61,-0.01,0.42,-0.01
0.74,-0.03,0.68,-0.01,0.51,-0.01
0.74,-0.03,0.74,-0.01,0.61,-0.01
0.74,-0.03,0.81,-0.02,0.72,-0.01
0.74,-0.03,0.87,-0.02,0.85,-0.01
0.74,-0.03,0.94,-0.03,0.99,-0.01
0.74,-0.03,1.00,-0.03,1.15,-0.01
0.74,0.03,-1.00,-0.03,-1.15,0.01
0.74,0.03,-0.94,-0.03,-0.99,0.01
0.74,0.03,-0.87,-0.02,-0.85,0.01
0.74,0.03,-0.81,-0.02,-0.72,0.01
0.74,0.03,-0.74,-0.01,-0.61,0.01
0.74,0.03,-0.68,-0.01,-0.51,0.01
0.74,0.03,-0.61,-0.01,-0.42,0.01
0.74,0.03,-0.55,-0.01,-0.35,0.01
0.74,0.03,-0.48,-0.00,-0.28,0.01
0.74,0.03,-0.42,-0.00,-0.23,0.01
0.74,0.03,-0.35,-0.00,-0.18,0.01
0.74,0.03,-0.29,-0.00,-0.14,0.01
0.74,0.03,-0.23,-0.00,-0.10,0.01
0.74,0.03,-0.16,-0.00,-0.07,0.01
0.74,0.03,-0.10,-0.00,-0.04,0.01
0.74,0.03,-0.03,-0.00,-0.01,0.01
0.74,0.03,0.03,0.00,0.01,0.01
0.74,0.03,0.10,0.00,0.04,0.01
0.74,0.03,0.16,0.00,0.07,0.01
0.74,0.03,0.23,0.00,0.10,0.01
0.74,0.03,0.29,0.00,0.14,0.01
0.74,0.03,0.35,0.00,0.18,0.01
0.74,0.03,0.42,0.00,0.23,0.01
0.74,0.03,0.48,0.00,0.28,0.01
0.74,0.03,0.55,0.01,0.35,0.01
0.74,0.03,0.61,0.01,0.42,0.01
0.74,0.03,0.68,0.01,0.51,0.01
0.74,0.03,0.74,0.01,0.61,0.01
0.74,0.03,0.81,0.02,0.72,0.01
0.74,0.03,0.87,0.02,0.85,0.01
0.74,0.03,0.94,0.03,0.99,0.01
0.74,0.03,1.00,0.03,1.15,0.01
0.74,0.10,-1.00,-0.10,-1.15,0.04
0.74,0.10,-0.94,-0.08,-0.99,0.04
0.74,0.10,-0.87,-0.06,-0.85,0.04
0.74,0.10,-0.81,-0.05,-0.72,0.04
0.74,0.10,-0.74,-0.04,-0.61,0.04
0.74,0.10,-0.68,-0.03,-0.51,0.04
0.74,0.10,-0.61,-0.02,-0.42,0.04
0.74,0.10,-0.55,-0.02,-0.35,0.04
0.74,0.10,-0.48,-0.01,-0.28,0.04
0.74,0.10,-0.42,-0.01,-0.23,0.04
0.74,0.10,-0.35,-0.00,-0.18,0.04
0.74,0.10,-0.29,-0.00,-0.14,0.04
0.74,0.10,-0.23,-0.00,-0.10,0.04
0.74,0.10,-0.16,-0.00,-0.07,0.04
0.74,0.10,-0.10,-0.00,-0.04,0.04
0.74,0.10,-0.03,-0.00,-0.01,0.04
0.74,0.10,0.03,0.00,0.01,0.04
0.74,0.10,0.10,0.00,0.04,0.04
0.74,0.10,0.16,0.00,0.07,0.04
0.74,0.10,0.23,0.00,0.10,0.04
0.74,0.10,0.29,0.00,0.14,0.04
0.74,0.10,0.35,0.00,0.18,0.04
0.74,0.10,0.42,0.01,0.23,0.04
0.74,0.10,0.48,0.01,0.28,0.04
0.74,0.10,0.55,0.02,0.35,0.04
0.74,0.10,0.61,0.02,0.42,0.04
0.74,0.10,0.68,0.03,0.51,0.04
0.74,0.10,0.74,0.04,0.61,0.04
0.74,0.10,0.81,0.05,0.72,0.04
0.74,0.10,0.87,0.06,0.85,0.04
0.74,0.10,0.94,0.08,0.99,0.04
0.74,0.10,1.00,0.10,1.15,0.04
0.74,0.16,-1.00,-0.17,-1.15,0.07
0.74,0.16,-0.94,-0.14,-0.99,0.07
0.74,0.16,-0.87,-0.11,-0.85,0.07
0.74,0.16,-0.81,-0.09,-0.72,0.07
0.74,0.16,-0.74,-0.07,-0.61,0.07
0.74,0.16,-0.68,-0.05,-0.51,0.07
0.74,0.16,-0.61,-0.04,-0.42,0.07
0.74,0.16,-0.55,-0.03,-0.35,0.07
0.74,0.16,-0.48,-0.02,-0.28,0.07
0.74,0.16,-0.42,-0.01,-0.23,0.07
0.74,0.16,-0.35,-0.01,-0.18,0.07
0.74,0.16,-0.29,-0.01,-0.14,0.07
0.74,0.16,-0.23,-0.00,-0.10,0.07
0.74,0.16,-0.16,-0.00,-0.07,0.07
0.74,0.16,-0.10,-0.00,-0.04,0.07
0.74,0.16,-0.03,-0.00,-0.01,0.07
0.74,0.16,0.03,0.00,0.01,0.07
0.74,0.16,0.10,0.00,0.04,0.07
0.74,0.16,0.16,0.00,0.07,0.07
0.74,0.16,0.23,0.00,0.10,0.07
0.74,0.16,0.29,0.01,0.14,0.07
0.74,0.16,0.35,0.01,0.18,0.07
0.74,0.16,0.42,0.01,0.23,0.07
0.74,0.16,0.48,0.02,0.28,0.07
0.74,0.16,0.55,0.03,0.35,0.07
0.74,0.16,0.61,0.04,0.42,0.07
0.74,0.16,0.68,0.05,0.51,0.07
0.74,0.16,0.74,0.07,0.61,0.07
0.74,0.16,0.81,0.09,0.72,0.07
0.74,0.16,0.87,0.11,0.85,0.07
0.74,0.16,0.94,0.14,0.99,0.07
0.74,0.16,1.00,0.17,1.15,0.07
0.74,0.23,-1.00,-0.24,-1.15,0.10
0.74,0.23,-0.94,-0.20,-0.99,0.10
0.74,0.23,-0.87,-0.16,-0.85,0.10
0.74,0.23,-0.81,-0.13,-0.72,0.10
0.74,0.23,-0.74,-0.10,-0.61,0.10
0.74,0.23,-0.68,-0.08,-0.51,0.10
0.74,0.23,-0.61,-0.06,-0.42,0.10
0.74,0.23,-0.55,-0.04,-0.35,0.10
0.74,0.23,-0.48,-0.03,-0.28,0.10
0.74,0.23,-0.42,-0.02,-0.23,0.10
0.74,0.23,-0.35,-0.01,-0.18,0.10
0.74,0.23,-0.29,-0.01,-0.14,0.10
0.74,0.23,-0.23,-0.01,-0.10,0.10
0.74,0.23,-0.16,-0.00,-0.07,0.10
0.74,0.23,-0.10,-0.00,-0.04,0.10
0.74,0.23,-0.03,-0.00,-0.01,0.10
0.74,0.23,0.03,0.00,0.01,0.10
0.74,0.23,0.10,0.00,0.04,0.10
0.74,0.23,0.16,0.00,0.07,0.10
0.74,0.23,0.23,0.01,0.10,0.10
0.74,0.23,0.29,0.01,0.14,0.10
0.74,0.23,0.35,0.01,0.18,0.10
0.74,0.23,0.42,0.02,0.23,0.10
0.74,0.23,0.48,0.03,0.28,0.10
0.74,0.23,0.55,0.04,0.35,0.10
0.74,0.23,0.61,0.06,0.42,0.10
0.74,0.23,0.68,0.08,0.51,0.10
0.74,0.23,0.74,0.10,0.61,0.10
0.74,0.23,0.81,0.13,0.72,0.10
0.74,0.23,0.87,0.16,0.85,0.10
0.74,0.23,0.94,0.20,0.99,0.10
0.74,0.23,1.00,0.24,1.15,0.10
0.74,0.29,-1.00,-0.31,-1.15,0.14
0.74,0.29,-0.94,-0.26,-0.99,0.14
0.74,0.29,-0.87,-0.21,-0.85,0.14
0.74,0.29,-0.81,-0.17,-0.72,0.14
0.74,0.29,-0.74,-0.14,-0.61,0.14
0.74,0.29,-0.68,-0.11,-0.51,0.14
0.74,0.29,-0.61,-0.08,-0.42,0.14
0.74,0.29,-0.55,-0.06,-0.35,0.14
0.74,0.29,-0.48,-0.04,-0.28,0.14
0.74,0.29,-0.42,-0.03,-0.23,0.14
0.74,0.29,-0.35,-0.02,-0.18,0.14
0.74,0.29,-0.29,-0.01,-0.14,0.14
0.74,0.29,-0.23,-0.01,-0.10,0.14
0.74,0.29,-0.16,-0.01,-0.07,0.14
0.74,0.29,-0.10,-0.00,-0.04,0.14
0.74,0.29,-0.03,-0.00,-0.01,0.14
0.74,0.29,0.03,0.00,0.01,0.14
0.74,0.29,0.10,0.00,0.04,0.14
0.74,0.29,0.16,0.01,0.07,0.14
0.74,0.29,0.23,0.01,0.10,0.14
0.74,0.29,0.29,0.01,0.14,0.14
0.74,0.29,0.35,0.02,0.18,0.14
0.74,0.29,0.42,0.03,0.23,0.14
0.74,0.29,0.48,0.04,0.28,0.14
0.74,0.29,0.55,0.06,0.35,0.14
0.74,0.29,0.61,0.08,0.42,0.14
0.74,0.29,0.68,0.11,0.51,0.14
0.74,0.29,0.74,0.14,0.61,0.14
0.74,0.29,0.81,0.17,0.72,0.14
0.74,0.29,0.87,0.21,0.85,0.14
0.74,0.29,0.94,0.26,0.99,0.14
0.74,0.29,1.00,0.31,1.15,0.14
0.74,0.35,-1.00,-0.40,-1.15,0.18
0.74,0.35,-0.94,-0.33,-0.99,0.18
0.74,0.35,-0.87,-0.27,-0.85,0.18
0.74,0.35,-0.81,-0.22,-0.72,0.18
0.74,0.35,-0.74,-0.18,-0.61,0.18
0.74,0.35,-0.68,-0.14,-0.51,0.18
0.74,0.35,-0.61,-0.11,-0.42,0.18
0.74,0.35,-0.55,-0.08,-0.35,0.18
0.74,0.35,-0.48,-0.06,-0.28,0.18
0.74,0.35,-0.42,-0.04,-0.23,0.18
0.74,0.35,-0.35,-0.03,-0.18,0.18
0.74,0.35,-0.29,-0.02,-0.14,0.18
0.74,0.35,-0.23,-0.01,-0.10,0.18
0.74,0.35,-0.16,-0.01,-0.07,0.18
0.74,0.35,-0.10,-0.00,-0.04,0.18
0.74,0.35,-0.03,-0.00,-0.01,0.18
0.74,0.35,0.03,0.00,0.01,0.18
0.74,0.35,0.10,0.00,0.04,0.18
0.74,0.35,0.16,0.01,0.07,0.18
0.74,0.35,0.23,0.01,0.10,0.18
0.74,0.35,0.29,0.02,0.14,0.18
0.74,0.35,0.35,0.03,0.18,0.18
0.74,0.35,0.42,0.04,0.23,0.18
0.74,0.35,0.48,0.06,0.28,0.18
0.74,0.35,0.55,0.08,0.35,0.18
0.74,0.35,0.61,0.11,0.42,0.18
0.74,0.35,0.68,0.14,0.51,0.18
0.74,0.35,0.74,0.18,0.61,0.18
0.74,0.35,0.81,0.22,0.72,0.18
0.74,0.35,0.87,0.27,0.85,0.18
0.74,0.35,0.94,0.33,0.99,0.18
0.74,0.35,1.00,0.40,1.15,0.18
0.74,0.42,-1.00,-0.49,-1.15,0.23
0.74,0.42,-0.94,-0.41,-0.99,0.23
0.74,0.42,-0.87,-0.34,-0.85,0.23
0.74,0.42,-0.81,-0.28,-0.72,0.23
0.74,0.42,-0.74,-0.23,-0.61,0.23
0.74,0.42,-0.68,-0.18,-0.51,0.23
0.74,0.42,-0.61,-0.14,-0.42,0.23
0.74,0.42,-0.55,-0.11,-0.35,0.23
0.74,0.42,-0.48,-0.08,-0.28,0.23
0.74,0.42,-0.42,-0.06,-0.23,0.23
0.74,0.42,-0.35,-0.04,-0.18,0.23
0.74,0.42,-0.29,-0.03,-0.14,0.23
0.74,0.42,-0.23,-0.02,-0.10,0.23
0.74,0.42,-0.16,-0.01,-0.07,0.23
0.74,0.42,-0.10,-0.01,-0.04,0.23
0.74,0.42,-0.03,-0.00,-0.01,0.23
0.74,0.42,0.03,0.00,0.01,0.23
0.74,0.42,0.10,0.01,0.04,0.23
0.74,0.42,0.16,0.01,0.07,0.23
0.74,0.42,0.23,0.02,0.10,0.23
0.74,0.42,0.29,0.03,0.14,0.23
0.74,0.42,0.35,0.04,0.18,0.23
0.74,0.42,0.42,0.06,0.23,0.23
0.74,0.42,0.48,0.08,0.28,0.23
0.74,0.42,0.55,0.11,0.35,0.23
0.74,0.42,0.61,0.14,0.42,0.23
0.74,0.42,0.68,0.18,0.51,0.23
0.74,0.42,0.74,0.23,0.61,0.23
0.74,0.42,0.81,0.28,0.72,0.23
0.74,0.42,0.87,0.34,0.85,0.23
0.74,0.42,0.94,0.41,0.99,0.23
0.74,0.42,1.00,0.49,1.15,0.23
0.74,0.48,-1.00,-0.60,-1.15,0.28
0.74,0.48,-0.94,-0.50,-0.99,0.28
0.74,0.48,-0.87,-0.42,-0.85,0.28
0.74,0.48,-0.81,-0.35,-0.72,0.28
0.74,0.48,-0.74,-0.28,-0.61,0.28
0.74,0.48,-0.68,-0.23,-0.51,0.28
0.74,0.48,-0.61,-0.18,-0.42,0.28
0.74,0.48,-0.55,-0.14,-0.35,0.28
0.74,0.48,-0.48,-0.11,-0.28,0.28
0.74,0.48,-0.42,-0.08,-0.23,0.28
0.74,0.48,-0.35,-0.06,-0.18,0.28
0.74,0.48,-0.29,-0.04,-0.14,0.28
0.74,0.48,-0.23,-0.03,-0.10,0.28
0.74,0.48,-0.16,-0.02,-0.07,0.28
0.74,0.48,-0.10,-0.01,-0.04,0.28
0.74,0.48,-0.03,-0.00,-0.01,0.28
0.74,0.48,0.03,0.00,0.01,0.28
0.74,0.48,0.10,0.01,0.04,0.28
0.74,0.48,0.16,0.02,0.07,0.28
0.74,0.48,0.23,0.03,0.10,0.28
0.74,0.48,0.29,0.04,0.14,0.28
0.74,0.48,0.35,0.06,0.18,0.28
0.74,0.48,0.42,0.08,0.23,0.28
0.74,0.48,0.48,0.11,0.28,0.28
0.74,0.48,0.55,0.14,0.35,0.28
0.74,0.48,0.61,0.18,0.42,0.28
0.74,0.48,0.68,0.23,0.51,0.28
0.74,0.48,0.74,0.28,0.61,0.28
0.74,0.48,0.81,0.35,0.72,0.28
0.74,0.48,0.87,0.42,0.85,0.28
0.74,0.48,0.94,0.50,0.99,0.28
0.74,0.48,1.00,0.60,1.15,0.28
