X32,Y32,Z32,S
-0.23,0.29,0.81,103.39
-0.16,0.29,0.81,117.01
-0.10,0.29,0.81,127.10
-0.03,0.29,0.81,132.47
0.03,0.29,0.81,132.46
0.10,0.29,0.81,127.07
0.16,0.29,0.81,116.95
0.23,0.29,0.81,103.27
0.29,0.29,0.81,87.52
0.35,0.29,0.81,71.21
0.42,0.29,0.81,55.67
0.48,0.29,0.81,41.89
0.55,0.29,0.81,30.42
0.61,0.29,0.81,21.43
0.68,0.29,0.81,14.78
0.74,0.29,0.81,10.13
0.81,0.29,0.81,7.05
0.87,0.29,0.81,5.10
0.94,0.29,0.81,3.91
1.00,0.29,0.81,3.18
-1.00,0.35,0.81,5.52
-0.94,0.35,0.81,6.24
-0.87,0.35,0.81,7.37
-0.81,0.35,0.81,9.22
-0.74,0.35,0.81,12.22
-0.68,0.35,0.81,16.84
-0.61,0.35,0.81,23.58
-0.55,0.35,0.81,32.80
-0.48,0.35,0.81,44.67
-0.42,0.35,0.81,59.00
-0.35,0.35,0.81,75.23
-0.29,0.35,0.81,92.30
-0.23,0.35,0.81,108.81
-0.16,0.35,0.81,123.16
-0.10,0.35,0.81,133.78
-0.03,0.35,0.81,139.44
0.03,0.35,0.81,139.42
0.10,0.35,0.81,133.74
0.16,0.35,0.81,123.08
0.23,0.35,0.81,108.68
0.29,0.35,0.81,92.08
0.35,0.35,0.81,74.89
0.42,0.35,0.81,58.50
0.48,0.35,0.81,43.95
0.55,0.35,0.81,31.82
0.61,0.35,0.81,22.29
0.68,0.35,0.81,15.23
0.74,0.35,0.81,10.27
0.81,0.35,0.81,6.96
0.87,0.35,0.81,4.86
0.94,0.35,0.81,3.58
1.00,0.35,0.81,2.80
-1.00,0.42,0.81,5.28
-0.94,0.42,0.81,6.02
-0.87,0.42,0.81,7.17
-0.81,0.42,0.81,9.07
-0.74,0.42,0.81,12.13
-0.68,0.42,0.81,16.84
-0.61,0.42,0.81,23.68
-0.55,0.42,0.81,33.03
-0.48,0.42,0.81,45.05
-0.42,0.42,0.81,59.56
-0.35,0.42,0.81,75.97
-0.29,0.42,0.81,93.23
-0.23,0.42,0.81,109.92
-0.16,0.42,0.81,124.42
-0.10,0.42,0.81,135.16
-0.03,0.42,0.81,140.87
0.03,0.42,0.81,140.86
0.10,0.42,0.81,135.12
0.16,0.42,0.81,124.34
0.23,0.42,0.81,109.78
0.29,0.42,0.81,93.00
0.35,0.42,0.81,75.61
0.42,0.42,0.81,59.03
0.48,0.42,0.81,44.29
0.55,0.42,0.81,31.99
0.61,0.42,0.81,22.32
0.68,0.42,0.81,15.13
0.74,0.42,0.81,10.06
0.81,0.42,0.81,6.68
0.87,0.42,0.81,4.52
0.94,0.42,0.81,3.20
1.00,0.42,0.81,2.40
-1.00,0.48,0.81,4.85
-0.94,0.48,0.81,5.57
-0.87,0.48,0.81,6.70
-0.81,0.48,0.81,8.57
-0.74,0.48,0.81,11.57
-0.68,0.48,0.81,16.17
-0.61,0.48,0.81,22.84
-0.55,0.48,0.81,31.94
-0.48,0.48,0.81,43.63
-0.42,0.48,0.81,57.72
-0.35,0.48,0.81,73.66
-0.29,0.48,0.81,90.41
-0.23,0.48,0.81,106.61
-0.16,0.48,0.81,120.69
-0.10,0.48,0.81,131.10
-0.03,0.48,0.81,136.65
0.03,0.48,0.81,136.63
0.10,0.48,0.81,131.06
0.16,0.48,0.81,120.61
0.23,0.48,0.81,106.47
0.29,0.48,0.81,90.18
0.35,0.48,0.81,73.30
0.42,0.48,0.81,57.20
0.48,0.48,0.81,42.88
0.55,0.48,0.81,30.92
0.61,0.48,0.81,21.50
0.68,0.48,0.81,14.49
0.74,0.48,0.81,9.53
0.81,0.48,0.81,6.21
0.87,0.48,0.81,4.09
0.94,0.48,0.81,2.79
1.00,0.48,0.81,2.01
-1.00,0.55,0.81,4.27
-0.94,0.55,0.81,4.95
-0.87,0.55,0.81,6.02
-0.81,0.55,0.81,7.78
-0.74,0.55,0.81,10.61
-0.68,0.55,0.81,14.93
-0.61,0.55,0.81,21.17
-0.55,0.55,0.81,29.67
-0.48,0.55,0.81,40.58
-0.42,0.55,0.81,53.74
-0.35,0.55,0.81,68.60
-0.29,0.55,0.81,84.22
-0.23,0.55,0.81,99.32
-0.16,0.55,0.81,112.44
-0.10,0.55,0.81,122.15
-0.03,0.55,0.81,127.31
0.03,0.55,0.81,127.30
0.10,0.55,0.81,122.11
0.16,0.55,0.81,112.36
0.23,0.55,0.81,99.19
0.29,0.55,0.81,84.01
0.35,0.55,0.81,68.27
0.42,0.55,0.81,53.25
0.48,0.55,0.81,39.89
0.55,0.55,0.81,28.72
0.61,0.55,0.81,19.92
0.68,0.55,0.81,13.36
0.74,0.55,0.81,8.72
0.81,0.55,0.81,5.59
0.87,0.55,0.81,3.60
0.94,0.55,0.81,2.37
1.00,0.55,0.81,1.64
-1.00,0.61,0.81,3.62
-0.94,0.61,0.81,4.23
-0.87,0.61,0.81,5.20
-0.81,0.61,0.81,6.79
-0.74,0.61,0.81,9.35
-0.68,0.61,0.81,13.24
-0.61,0.61,0.81,18.86
-0.55,0.61,0.81,26.50
-0.48,0.61,0.81,36.29
-0.42,0.61,0.81,48.08
-0.35,0.61,0.81,61.40
-0.29,0.61,0.81,75.40
-0.23,0.61,0.81,88.93
-0.16,0.61,0.81,100.68
-0.10,0.61,0.81,109.38
-0.03,0.61,0.81,114.01
0.03,0.61,0.81,114.00
0.10,0.61,0.81,109.35
0.16,0.61,0.81,100.62
0.23,0.61,0.81,88.82
0.29,0.61,0.81,75.21
0.35,0.61,0.81,61.11
0.42,0.61,0.81,47.65
0.48,0.61,0.81,35.68
0.55,0.61,0.81,25.66
0.61,0.61,0.81,17.76
0.68,0.61,0.81,11.87
0.74,0.61,0.81,7.69
0.81,0.61,0.81,4.88
0.87,0.61,0.81,3.07
0.94,0.61,0.81,1.96
1.00,0.61,0.81,1.30
-1.00,0.68,0.81,2.94
-0.94,0.68,0.81,3.47
-0.87,0.68,0.81,4.32
-0.81,0.68,0.81,5.71
-0.74,0.68,0.81,7.93
-0.68,0.68,0.81,11.30
-0.61,0.68,0.81,16.16
-0.55,0.68,0.81,22.76
-0.48,0.68,0.81,31.21
-0.42,0.68,0.81,41.39
-0.35,0.68,0.81,52.87
-0.29,0.68,0.81,64.94
-0.23,0.68,0.81,76.60
-0.16,0.68,0.81,86.73
-0.10,0.68,0.81,94.22
-0.03,0.68,0.81,98.21
0.03,0.68,0.81,98.20
0.10,0.68,0.81,94.19
0.16,0.68,0.81,86.67
0.23,0.68,0.81,76.51
0.29,0.68,0.81,64.78
0.35,0.68,0.81,52.63
0.42,0.68,0.81,41.03
0.48,0.68,0.81,30.70
0.55,0.68,0.81,22.07
0.61,0.68,0.81,15.25
0.68,0.68,0.81,10.16
0.74,0.68,0.81,6.55
0.81,0.68,0.81,4.11
0.87,0.68,0.81,2.55
0.94,0.68,0.81,1.59
1.00,0.68,0.81,1.02
-1.00,0.74,0.81,2.30
-0.94,0.74,0.81,2.74
-0.87,0.74,0.81,3.45
-0.81,0.74,0.81,4.62
-0.74,0.74,0.81,6.48
-0.68,0.74,0.81,9.30
-0.61,0.74,0.81,13.34
-0.55,0.74,0.81,18.84
-0.48,0.74,0.81,25.86
-0.42,0.74,0.81,34.32
-0.35,0.74,0.81,43.85
-0.29,0.74,0.81,53.87
-0.23,0.74,0.81,63.55
-0.16,0.74,0.81,71.96
-0.10,0.74,0.81,78.18
-0.03,0.74,0.81,81.48
0.03,0.74,0.81,81.48
0.10,0.74,0.81,78.15
0.16,0.74,0.81,71.91
0.23,0.74,0.81,63.47
0.29,0.74,0.81,53.75
0.35,0.74,0.81,43.66
0.42,0.74,0.81,34.03
0.48,0.74,0.81,25.46
0.55,0.74,0.81,18.29
0.61,0.74,0.81,12.62
0.68,0.74,0.81,8.39
0.74,0.74,0.81,5.38
0.81,0.74,0.81,3.35
0.87,0.74,0.81,2.05
0.94,0.74,0.81,1.25
1.00,0.74,0.81,0.77
-1.00,0.81,0.81,1.73
-0.94,0.81,0.81,2.09
-0.87,0.81,0.81,2.66
-0.81,0.81,0.81,3.61
-0.74,0.81,0.81,5.10
-0.68,0.81,0.81,7.38
-0.61,0.81,0.81,10.63
-0.55,0.81,0.81,15.04
-0.48,0.81,0.81,20.68
-0.42,0.81,0.81,27.45
-0.35,0.81,0.81,35.09
-0.29,0.81,0.81,43.12
-0.23,0.81,0.81,50.87
-0.16,0.81,0.81,57.60
-0.10,0.81,0.81,62.59
-0.03,0.81,0.81,65.24
0.03,0.81,0.81,65.23
0.10,0.81,0.81,62.57
0.16,0.81,0.81,57.57
0.23,0.81,0.81,50.82
0.29,0.81,0.81,43.03
0.35,0.81,0.81,34.95
0.42,0.81,0.81,27.24
0.48,0.81,0.81,20.37
0.55,0.81,0.81,14.62
0.61,0.81,0.81,10.09
0.68,0.81,0.81,6.69
0.74,0.81,0.81,4.28
0.81,0.81,0.81,2.65
0.87,0.81,0.81,1.60
0.94,0.81,0.81,0.96
1.00,0.81,0.81,0.58
-1.00,0.87,0.81,1.25
-0.94,0.87,0.81,1.53
-0.87,0.87,0.81,1.98
-0.81,0.87,0.81,2.72
-0.74,0.87,0.81,3.89
-0.68,0.87,0.81,5.66
-0.61,0.87,0.81,8.19
-0.55,0.87,0.81,11.62
-0.48,0.87,0.81,15.99
-0.42,0.87,0.81,21.24
-0.35,0.87,0.81,27.17
-0.29,0.87,0.81,33.39
-0.23,0.87,0.81,39.39
-0.16,0.87,0.81,44.61
-0.10,0.87,0.81,48.47
-0.03,0.87,0.81,50.52
0.03,0.87,0.81,50.51
0.10,0.87,0.81,48.45
0.16,0.87,0.81,44.58
0.23,0.87,0.81,39.35
0.29,0.87,0.81,33.32
0.35,0.87,0.81,27.06
0.42,0.87,0.81,21.09
0.48,0.87,0.81,15.77
0.55,0.87,0.81,11.32
0.61,0.87,0.81,7.80
0.68,0.87,0.81,5.17
0.74,0.87,0.81,3.29
0.81,0.87,0.81,2.03
0.87,0.87,0.81,1.22
0.94,0.87,0.81,0.72
1.00,0.87,0.81,0.42
-1.00,0.94,0.81,0.87
-0.94,0.94,0.81,1.08
-0.87,0.94,0.81,1.43
-0.81,0.94,0.81,1.99
-0.74,0.94,0.81,2.88
-0.68,0.94,0.81,4.21
-0.61,0.94,0.81,6.12
-0.55,0.94,0.81,8.71
-0.48,0.94,0.81,12.00
-0.42,0.94,0.81,15.95
-0.35,0.94,0.81,20.41
-0.29,0.94,0.81,25.08
-0.23,0.94,0.81,29.60
-0.16,0.94,0.81,33.52
-0.10,0.94,0.81,36.42
-0.03,0.94,0.81,37.97
0.03,0.94,0.81,37.96
0.10,0.94,0.81,36.41
0.16,0.94,0.81,33.51
0.23,0.94,0.81,29.57
0.29,0.94,0.81,25.04
0.35,0.94,0.81,20.34
0.42,0.94,0.81,15.85
0.48,0.94,0.81,11.85
0.55,0.94,0.81,8.50
0.61,0.94,0.81,5.85
0.68,0.94,0.81,3.87
0.74,0.94,0.81,2.47
0.81,0.94,0.81,1.51
0.87,0.94,0.81,0.90
0.94,0.94,0.81,0.52
1.00,0.94,0.81,0.30
-1.00,1.00,0.81,0.59
-0.94,1.00,0.81,0.74
-0.87,1.00,0.81,1.00
-0.81,1.00,0.81,1.41
-0.74,1.00,0.81,2.07
-0.68,1.00,0.81,3.06
-0.61,1.00,0.81,4.46
-0.55,1.00,0.81,6.36
-0.48,1.00,0.81,8.77
-0.42,1.00,0.81,11.67
-0.35,1.00,0.81,14.94
-0.29,1.00,0.81,18.37
-0.23,1.00,0.81,21.68
-0.16,1.00,0.81,24.55
-0.10,1.00,0.81,26.67
-0.03,1.00,0.81,27.80
0.03,1.00,0.81,27.80
0.10,1.00,0.81,26.67
0.16,1.00,0.81,24.54
0.23,1.00,0.81,21.66
0.29,1.00,0.81,18.34
0.35,1.00,0.81,14.89
0.42,1.00,0.81,11.60
0.48,1.00,0.81,8.67
0.55,1.00,0.81,6.22
0.61,1.00,0.81,4.28
0.68,1.00,0.81,2.83
0.74,1.00,0.81,1.80
0.81,1.00,0.81,1.10
0.87,1.00,0.81,0.65
0.94,1.00,0.81,0.37
1.00,1.00,0.81,0.21
-1.00,-1.00,0.87,0.00
-0.94,-1.00,0.87,0.00
-0.87,-1.00,0.87,0.00
-0.81,-1.00,0.87,0.00
-0.74,-1.00,0.87,0.00
-0.68,-1.00,0.87,0.00
-0.61,-1.00,0.87,0.00
-0.55,-1.00,0.87,0.00
-0.48,-1.00,0.87,0.00
-0.42,-1.00,0.87,0.00
-0.35,-1.00,0.87,0.00
-0.29,-1.00,0.87,0.01
-0.23,-1.00,0.87,0.01
-0.16,-1.00,0.87,0.01
-0.10,-1.00,0.87,0.01
-0.03,-1.00,0.87,0.01
0.03,-1.00,0.87,0.01
0.10,-1.00,0.87,0.01
0.16,-1.00,0.87,0.01
0.23,-1.00,0.87,0.01
0.29,-1.00,0.87,0.01
0.35,-1.00,0.87,0.01
0.42,-1.00,0.87,0.01
0.48,-1.00,0.87,0.01
0.55,-1.00,0.87,0.01
0.61,-1.00,0.87,0.01
0.68,-1.00,0.87,0.01
0.74,-1.00,0.87,0.01
0.81,-1.00,0.87,0.01
0.87,-1.00,0.87,0.01
0.94,-1.00,0.87,0.01
1.00,-1.00,0.87,0.01
-1.00,-0.94,0.87,0.00
-0.94,-0.94,0.87,0.00
-0.87,-0.94,0.87,0.00
-0.81,-0.94,0.87,0.00
-0.74,-0.94,0.87,0.00
-0.68,-0.94,0.87,0.00
-0.61,-0.94,0.87,0.00
-0.55,-0.94,0.87,0.01
-0.48,-0.94,0.87,0.01
-0.42,-0.94,0.87,0.01
-0.35,-0.94,0.87,0.01
-0.29,-0.94,0.87,0.01
-0.23,-0.94,0.87,0.02
-0.16,-0.94,0.87,0.02
-0.10,-0.94,0.87,0.02
-0.03,-0.94,0.87,0.02
0.03,-0.94,0.87,0.02
0.10,-0.94,0.87,0.02
0.16,-0.94,0.87,0.02
0.23,-0.94,0.87,0.02
0.29,-0.94,0.87,0.02
0.35,-0.94,0.87,0.01
0.42,-0.94,0.87,0.01
0.48,-0.94,0.87,0.01
0.55,-0.94,0.87,0.01
0.61,-0.94,0.87,0.02
0.68,-0.94,0.87,0.02
0.74,-0.94,0.87,0.02
0.81,-0.94,0.87,0.02
0.87,-0.94,0.87,0.02
0.94,-0.94,0.87,0.03
1.00,-0.94,0.87,0.03
-1.00,-0.87,0.87,0.00
-0.94,-0.87,0.87,0.00
-0.87,-0.87,0.87,0.00
-0.81,-0.87,0.87,0.00
-0.74,-0.87,0.87,0.01
-0.68,-0.87,0.87,0.01
-0.61,-0.87,0.87,0.01
-0.55,-0.87,0.87,0.01
-0.48,-0.87,0.87,0.02
-0.42,-0.87,0.87,0.02
-0.35,-0.87,0.87,0.03
-0.29,-0.87,0.87,0.03
-0.23,-0.87,0.87,0.04
-0.16,-0.87,0.87,0.04
-0.10,-0.87,0.87,0.05
-0.03,-0.87,0.87,0.05
0.03,-0.87,0.87,0.05
0.10,-0.87,0.87,0.05
0.16,-0.87,0.87,0.04
0.23,-0.87,0.87,0.04
0.29,-0.87,0.87,0.04
0.35,-0.87,0.87,0.03
0.42,-0.87,0.87,0.03
0.48,-0.87,0.87,0.03
0.55,-0.87,0.87,0.03
0.61,-0.87,0.87,0.03
0.68,-0.87,0.87,0.03
0.74,-0.87,0.87,0.04
0.81,-0.87,0.87,0.04
0.87,-0.87,0.87,0.04
0.94,-0.87,0.87,0.05
1.00,-0.87,0.87,0.05
-1.00,-0.81,0.87,0.01
-0.94,-0.81,0.87,0.01
-0.87,-0.81,0.87,0.01
-0.81,-0.81,0.87,0.01
-0.74,-0.81,0.87,0.01
-0.68,-0.81,0.87,0.01
-0.61,-0.81,0.87,0.02
-0.55,-0.81,0.87,0.03
-0.48,-0.81,0.87,0.04
-0.42,-0.81,0.87,0.05
-0.35,-0.81,0.87,0.06
-0.29,-0.81,0.87,0.07
-0.23,-0.81,0.87,0.08
-0.16,-0.81,0.87,0.10
-0.10,-0.81,0.87,0.10
-0.03,-0.81,0.87,0.11
0.03,-0.81,0.87,0.11
0.10,-0.81,0.87,0.10
0.16,-0.81,0.87,0.10
0.23,-0.81,0.87,0.09
0.29,-0.81,0.87,0.08
0.35,-0.81,0.87,0.07
0.42,-0.81,0.87,0.06
0.48,-0.81,0.87,0.05
0.55,-0.81,0.87,0.05
0.61,-0.81,0.87,0.05
0.68,-0.81,0.87,0.06
0.74,-0.81,0.87,0.06
0.81,-0.81,0.87,0.07
0.87,-0.81,0.87,0.07
0.94,-0.81,0.87,0.08
1.00,-0.81,0.87,0.08
-1.00,-0.74,0.87,0.01
-0.94,-0.74,0.87,0.01
-0.87,-0.74,0.87,0.02
-0.81,-0.74,0.87,0.02
-0.74,-0.74,0.87,0.02
-0.68,-0.74,0.87,0.03
-0.61,-0.74,0.87,0.04
-0.55,-0.74,0.87,0.06
-0.48,-0.74,0.87,0.07
-0.42,-0.74,0.87,0.10
-0.35,-0.74,0.87,0.12
-0.29,-0.74,0.87,0.15
-0.23,-0.74,0.87,0.18
-0.16,-0.74,0.87,0.20
-0.10,-0.74,0.87,0.22
-0.03,-0.74,0.87,0.23
0.03,-0.74,0.87,0.23
0.10,-0.74,0.87,0.22
0.16,-0.74,0.87,0.21
0.23,-0.74,0.87,0.19
0.29,-0.74,0.87,0.16
0.35,-0.74,0.87,0.14
0.42,-0.74,0.87,0.12
0.48,-0.74,0.87,0.11
0.55,-0.74,0.87,0.10
0.61,-0.74,0.87,0.10
0.68,-0.74,0.87,0.10
0.74,-0.74,0.87,0.11
0.81,-0.74,0.87,0.12
0.87,-0.74,0.87,0.12
0.94,-0.74,0.87,0.13
1.00,-0.74,0.87,0.13
-1.00,-0.68,0.87,0.03
-0.94,-0.68,0.87,0.03
-0.87,-0.68,0.87,0.03
-0.81,-0.68,0.87,0.04
-0.74,-0.68,0.87,0.05
-0.68,-0.68,0.87,0.06
-0.61,-0.68,0.87,0.08
-0.55,-0.68,0.87,0.11
-0.48,-0.68,0.87,0.15
-0.42,-0.68,0.87,0.20
-0.35,-0.68,0.87,0.25
-0.29,-0.68,0.87,0.31
-0.23,-0.68,0.87,0.37
-0.16,-0.68,0.87,0.42
-0.10,-0.68,0.87,0.45
-0.03,-0.68,0.87,0.47
0.03,-0.68,0.87,0.47
0.10,-0.68,0.87,0.45
0.16,-0.68,0.87,0.42
0.23,-0.68,0.87,0.38
0.29,-0.68,0.87,0.33
0.35,-0.68,0.87,0.28
0.42,-0.68,0.87,0.23
0.48,-0.68,0.87,0.20
0.55,-0.68,0.87,0.18
0.61,-0.68,0.87,0.17
0.68,-0.68,0.87,0.17
0.74,-0.68,0.87,0.18
0.81,-0.68,0.87,0.19
0.87,-0.68,0.87,0.20
0.94,-0.68,0.87,0.21
1.00,-0.68,0.87,0.21
-1.00,-0.61,0.87,0.05
-0.94,-0.61,0.87,0.05
-0.87,-0.61,0.87,0.06
-0.81,-0.61,0.87,0.07
-0.74,-0.61,0.87,0.09
-0.68,-0.61,0.87,0.12
-0.61,-0.61,0.87,0.16
-0.55,-0.61,0.87,0.22
-0.48,-0.61,0.87,0.30
-0.42,-0.61,0.87,0.39
-0.35,-0.61,0.87,0.50
-0.29,-0.61,0.87,0.61
-0.23,-0.61,0.87,0.72
-0.16,-0.61,0.87,0.81
-0.10,-0.61,0.87,0.88
-0.03,-0.61,0.87,0.92
0.03,-0.61,0.87,0.92
0.10,-0.61,0.87,0.89
0.16,-0.61,0.87,0.82
0.23,-0.61,0.87,0.73
0.29,-0.61,0.87,0.63
0.35,-0.61,0.87,0.53
0.42,-0.61,0.87,0.44
0.48,-0.61,0.87,0.37
0.55,-0.61,0.87,0.32
0.61,-0.61,0.87,0.29
0.68,-0.61,0.87,0.28
0.74,-0.61,0.87,0.28
0.81,-0.61,0.87,0.29
0.87,-0.61,0.87,0.31
0.94,-0.61,0.87,0.32
1.00,-0.61,0.87,0.32
-1.00,-0.55,0.87,0.09
-0.94,-0.55,0.87,0.09
-0.87,-0.55,0.87,0.11
-0.81,-0.55,0.87,0.13
-0.74,-0.55,0.87,0.16
-0.68,-0.55,0.87,0.22
-0.61,-0.55,0.87,0.30
-0.55,-0.55,0.87,0.41
-0.48,-0.55,0.87,0.56
-0.42,-0.55,0.87,0.74
-0.35,-0.55,0.87,0.94
-0.29,-0.55,0.87,1.15
-0.23,-0.55,0.87,1.35
-0.16,-0.55,0.87,1.53
-0.10,-0.55,0.87,1.67
-0.03,-0.55,0.87,1.74
0.03,-0.55,0.87,1.74
0.10,-0.55,0.87,1.67
0.16,-0.55,0.87,1.54
0.23,-0.55,0.87,1.37
0.29,-0.55,0.87,1.18
0.35,-0.55,0.87,0.98
0.42,-0.55,0.87,0.81
0.48,-0.55,0.87,0.66
0.55,-0.55,0.87,0.55
0.61,-0.55,0.87,0.48
0.68,-0.55,0.87,0.44
0.74,-0.55,0.87,0.43
0.81,-0.55,0.87,0.44
0.87,-0.55,0.87,0.45
0.94,-0.55,0.87,0.46
1.00,-0.55,0.87,0.46
-1.00,-0.48,0.87,0.15
-0.94,-0.48,0.87,0.16
-0.87,-0.48,0.87,0.19
-0.81,-0.48,0.87,0.23
-0.74,-0.48,0.87,0.29
-0.68,-0.48,0.87,0.39
-0.61,-0.48,0.87,0.54
-0.55,-0.48,0.87,0.74
-0.48,-0.48,0.87,1.01
-0.42,-0.48,0.87,1.33
-0.35,-0.48,0.87,1.69
-0.29,-0.48,0.87,2.07
-0.23,-0.48,0.87,2.45
-0.16,-0.48,0.87,2.77
-0.10,-0.48,0.87,3.01
-0.03,-0.48,0.87,3.13
0.03,-0.48,0.87,3.14
0.10,-0.48,0.87,3.01
0.16,-0.48,0.87,2.78
0.23,-0.48,0.87,2.47
0.29,-0.48,0.87,2.12
0.35,-0.48,0.87,1.76
0.42,-0.48,0.87,1.42
0.48,-0.48,0.87,1.14
0.55,-0.48,0.87,0.93
0.61,-0.48,0.87,0.78
0.68,-0.48,0.87,0.69
0.74,-0.48,0.87,0.65
0.81,-0.48,0.87,0.64
0.87,-0.48,0.87,0.65
0.94,-0.48,0.87,0.66
1.00,-0.48,0.87,0.65
-1.00,-0.42,0.87,0.24
-0.94,-0.42,0.87,0.27
-0.87,-0.42,0.87,0.31
-0.81,-0.42,0.87,0.38
-0.74,-0.42,0.87,0.49
-0.68,-0.42,0.87,0.67
-0.61,-0.42,0.87,0.93
-0.55,-0.42,0.87,1.29
-0.48,-0.42,0.87,1.74
-0.42,-0.42,0.87,2.30
-0.35,-0.42,0.87,2.93
-0.29,-0.42,0.87,3.59
-0.23,-0.42,0.87,4.24
-0.16,-0.42,0.87,4.79
-0.10,-0.42,0.87,5.21
-0.03,-0.42,0.87,5.43
0.03,-0.42,0.87,5.43
0.10,-0.42,0.87,5.22
0.16,-0.42,0.87,4.81
0.23,-0.42,0.87,4.27
0.29,-0.42,0.87,3.64
0.35,-0.42,0.87,3.01
0.42,-0.42,0.87,2.42
0.48,-0.42,0.87,1.91
0.55,-0.42,0.87,1.52
0.61,-0.42,0.87,1.23
0.68,-0.42,0.87,1.05
0.74,-0.42,0.87,0.95
0.81,-0.42,0.87,0.91
0.87,-0.42,0.87,0.90
0.94,-0.42,0.87,0.89
1.00,-0.42,0.87,0.88
-1.00,-0.35,0.87,0.38
-0.94,-0.35,0.87,0.42
-0.87,-0.35,0.87,0.50
-0.81,-0.35,0.87,0.61
-0.74,-0.35,0.87,0.80
-0.68,-0.35,0.87,1.10
-0.61,-0.35,0.87,1.53
-0.55,-0.35,0.87,2.13
-0.48,-0.35,0.87,2.89
-0.42,-0.35,0.87,3.82
-0.35,-0.35,0.87,4.87
-0.29,-0.35,0.87,5.97
-0.23,-0.35,0.87,7.04
-0.16,-0.35,0.87,7.96
-0.10,-0.35,0.87,8.65
-0.03,-0.35,0.87,9.02
0.03,-0.35,0.87,9.02
0.10,-0.35,0.87,8.66
0.16,-0.35,0.87,7.99
0.23,-0.35,0.87,7.07
0.29,-0.35,0.87,6.03
0.35,-0.35,0.87,4.96
0.42,-0.35,0.87,3.96
0.48,-0.35,0.87,3.09
0.55,-0.35,0.87,2.40
0.61,-0.35,0.87,1.90
0.68,-0.35,0.87,1.56
0.74,-0.35,0.87,1.35
0.81,-0.35,0.87,1.25
0.87,-0.35,0.87,1.20
0.94,-0.35,0.87,1.17
1.00,-0.35,0.87,1.14
-1.00,-0.29,0.87,0.57
-0.94,-0.29,0.87,0.65
-0.87,-0.29,0.87,0.76
-0.81,-0.29,0.87,0.95
-0.74,-0.29,0.87,1.26
-0.68,-0.29,0.87,1.74
-0.61,-0.29,0.87,2.43
-0.55,-0.29,0.87,3.38
-0.48,-0.29,0.87,4.60
-0.42,-0.29,0.87,6.08
-0.35,-0.29,0.87,7.75
-0.29,-0.29,0.87,9.51
-0.23,-0.29,0.87,11.21
-0.16,-0.29,0.87,12.69
-0.10,-0.29,0.87,13.79
-0.03,-0.29,0.87,14.37
0.03,-0.29,0.87,14.38
0.10,-0.29,0.87,13.80
0.16,-0.29,0.87,12.72
0.23,-0.29,0.87,11.26
0.29,-0.29,0.87,9.58
0.35,-0.29,0.87,7.86
0.42,-0.29,0.87,6.24
0.48,-0.29,0.87,4.83
0.55,-0.29,0.87,3.69
0.61,-0.29,0.87,2.84
0.68,-0.29,0.87,2.25
0.74,-0.29,0.87,1.87
0.81,-0.29,0.87,1.66
0.87,-0.29,0.87,1.55
0.94,-0.29,0.87,1.48
1.00,-0.29,0.87,1.43
-1.00,-0.23,0.87,0.83
-0.94,-0.23,0.87,0.94
-0.87,-0.23,0.87,1.12
-0.81,-0.23,0.87,1.42
-0.74,-0.23,0.87,1.89
-0.68,-0.23,0.87,2.63
-0.61,-0.23,0.87,3.70
-0.55,-0.23,0.87,5.15
-0.48,-0.23,0.87,7.03
-0.42,-0.23,0.87,9.29
-0.35,-0.23,0.87,11.85
-0.29,-0.23,0.87,14.54
-0.23,-0.23,0.87,17.14
-0.16,-0.23,0.87,19.40
-0.10,-0.23,0.87,21.08
-0.03,-0.23,0.87,21.97
0.03,-0.23,0.87,21.98
0.10,-0.23,0.87,21.09
0.16,-0.23,0.87,19.43
0.23,-0.23,0.87,17.19
0.29,-0.23,0.87,14.61
0.35,-0.23,0.87,11.96
0.42,-0.23,0.87,9.45
0.48,-0.23,0.87,7.26
0.55,-0.23,0.87,5.47
0.61,-0.23,0.87,4.12
0.68,-0.23,0.87,3.16
0.74,-0.23,0.87,2.53
0.81,-0.23,0.87,2.16
0.87,-0.23,0.87,1.94
0.94,-0.23,0.87,1.82
1.00,-0.23,0.87,1.72
-1.00,-0.16,0.87,1.15
-0.94,-0.16,0.87,1.32
-0.87,-0.16,0.87,1.59
-0.81,-0.16,0.87,2.03
-0.74,-0.16,0.87,2.73
-0.68,-0.16,0.87,3.82
-0.61,-0.16,0.87,5.39
-0.55,-0.16,0.87,7.53
-0.48,-0.16,0.87,10.29
-0.42,-0.16,0.87,13.61
-0.35,-0.16,0.87,17.37
-0.29,-0.16,0.87,21.32
-0.23,-0.16,0.87,25.14
-0.16,-0.16,0.87,28.46
-0.10,-0.16,0.87,30.91
-0.03,-0.16,0.87,32.23
0.03,-0.16,0.87,32.23
0.10,-0.16,0.87,30.93
0.16,-0.16,0.87,28.48
0.23,-0.16,0.87,25.18
0.29,-0.16,0.87,21.39
0.35,-0.16,0.87,17.47
0.42,-0.16,0.87,13.77
0.48,-0.16,0.87,10.51
0.55,-0.16,0.87,7.84
0.61,-0.16,0.87,5.79
0.68,-0.16,0.87,4.32
0.74,-0.16,0.87,3.34
0.81,-0.16,0.87,2.73
0.87,-0.16,0.87,2.37
0.94,-0.16,0.87,2.15
1.00,-0.16,0.87,2.00
